Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-12-03,15:10:20.990,-89,0,99,10,0,5,25,-81,96,11,51.502632 -0.098204,61.6,237.2,33,12,11.4,15.2,689,55,-0.29,-0.13,-1.81,AIR,3.3,-2,21,1024,143,275,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1562,1500,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:21.490,-88,0,99,12,0,5,25,-77,96,13,51.502624 -0.098174,61.6,237.2,33,12,11.4,15.2,689,55,-0.29,-0.13,-1.81,AIR,3.3,-2,0,1024,-67,275,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1477,1500,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:21.990,-82,0,98,13,0,5,25,-76,96,14,51.502616 -0.098144,61.6,237.2,33,12,11.3,15.1,713,54,-0.29,-0.13,-1.81,AIR,3.3,-1,-1,1024,57,275,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1518,1500,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:22.490,-80,0,98,13,0,5,25,-72,96,13,51.502607 -0.098114,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,3.3,-2,-1,1024,-1,275,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:22.990,-80,0,98,13,0,5,25,-69,96,15,51.502599 -0.098084,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,3.3,-1,55,1024,-1,275,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1508,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:23.490,-79,0,99,13,0,5,25,-72,96,14,51.502590 -0.098054,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,3.3,-1,-1,1024,-2,274,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:23.990,-79,0,98,13,0,5,25,-72,96,13,51.502581 -0.098024,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,3.3,-2,-3,1024,-2,275,571,-1,1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,2012,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:24.490,-78,0,99,13,0,5,25,-70,96,13,51.502572 -0.097994,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-1,-3,1024,-2,274,570,-1,1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,2012,1500,988,988,1637,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:24.990,-81,0,99,13,0,5,25,-72,100,14,51.502563 -0.097965,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-1,-1,1024,-1,193,570,-1,0,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,1500,1500,988,988,1596,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:25.490,-85,0,96,12,0,5,25,-82,100,12,51.502554 -0.097935,61.6,237.2,33,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-2,-1,1024,-2,226,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,988,1500,988,988,1613,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:25.990,-90,0,95,10,0,5,25,-90,100,3,51.502545 -0.097906,69.2,228.2,56,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-2,-1,1024,-2,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:26.490,-95,0,93,6,0,5,25,-81,100,2,51.502536 -0.097877,69.2,228.2,56,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-1,-1,1024,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:26.990,-91,0,96,9,0,5,25,-80,100,10,51.502526 -0.097847,69.2,228.2,56,12,11.3,15.1,713,54,-0.16,-0.04,-2.11,AIR,2.5,-1,-1,1024,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:27.490,-87,0,99,11,0,5,25,-76,100,13,51.502516 -0.097818,69.2,228.2,56,12,11.6,3.1,734,64,-0.16,-0.04,-2.11,AIR,2.5,-1,-1,1024,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,2012,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:27.990,-84,0,99,12,0,5,25,-76,100,14,51.502507 -0.097789,69.2,228.2,56,12,11.6,3.1,734,64,-0.16,-0.04,-2.11,AIR,2.5,-2,-1,828,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1914,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:28.490,-83,0,99,13,0,5,25,-79,100,13,51.502497 -0.097761,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AIR,2.5,-1,0,814,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:28.990,-83,0,98,12,0,5,25,-77,100,13,51.502487 -0.097732,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,2.5,-2,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:29.490,-86,0,100,13,0,5,25,-78,100,13,51.502476 -0.097703,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,2.5,-2,-1,814,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:29.990,-87,0,98,11,0,5,25,-77,100,13,51.502466 -0.097675,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-2,0,814,-1,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:30.490,-88,0,97,12,0,5,25,-86,100,7,51.502456 -0.097647,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-1,0,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:30.990,-93,0,96,9,0,5,25,-86,100,11,51.502445 -0.097618,69.2,228.2,56,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-1,-1,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:31.490,-92,0,100,10,0,5,25,-85,100,9,51.502434 -0.097590,53.9,236.2,57,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-1,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:31.990,-92,0,99,10,0,5,25,-78,100,12,51.502423 -0.097562,53.9,236.2,57,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-1,-1,814,-1,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:32.490,-91,0,97,11,0,5,25,-80,100,11,51.502413 -0.097534,53.9,236.2,57,12,11.6,3.1,734,64,0.06,0.02,-2.17,AH,-0.3,-1,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:32.990,-91,0,95,10,0,5,25,-82,100,1,51.502401 -0.097507,53.9,236.2,57,12,11.7,3.3,739,67,0.06,0.02,-2.17,AH,-0.3,-1,-1,814,-1,222,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:33.490,-90,0,98,9,0,5,25,-82,100,12,51.502390 -0.097479,53.9,236.2,57,12,11.7,3.3,739,67,0.06,0.02,-2.17,AH,-0.3,-1,0,814,-1,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:33.990,-89,0,98,11,0,5,25,-82,100,12,51.502379 -0.097452,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.3,-1,-1,814,-1,221,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:34.490,-89,0,98,11,0,5,25,-82,100,13,51.502367 -0.097424,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.3,-1,-1,814,-1,221,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:34.990,-89,0,98,11,0,5,25,-82,96,11,51.502356 -0.097397,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.3,-2,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:35.490,-90,0,98,11,0,5,25,-82,96,11,51.502344 -0.097370,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-1,-1,814,-1,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:35.990,-90,0,99,11,0,5,25,-83,96,10,51.502332 -0.097343,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-1,-1,814,-1,222,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:36.490,-90,0,99,10,0,5,25,-76,96,13,51.502321 -0.097316,53.9,236.2,57,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-2,-1,813,-1,221,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:36.990,-91,0,98,10,0,5,25,-83,96,10,51.502308 -0.097289,43.1,251.7,55,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-1,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:37.490,-91,0,96,10,0,5,25,-82,96,12,51.502296 -0.097263,43.1,251.7,55,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-1,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:37.990,-91,0,96,10,0,5,25,-85,92,9,51.502284 -0.097237,43.1,251.7,55,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-2,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:38.490,-91,0,98,9,0,5,25,-78,92,13,51.502272 -0.097210,43.1,251.7,55,12,11.7,3.3,739,67,0.08,0.01,-2.01,AH,-0.4,-1,-1,814,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:38.990,-91,0,100,10,0,5,25,-83,92,10,51.502259 -0.097184,43.1,251.7,55,12,11.7,4.0,744,67,0.08,0.01,-2.01,AH,-0.4,-2,-1,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:39.490,-91,0,96,10,0,5,25,-84,92,12,51.502246 -0.097158,43.1,251.7,55,12,11.7,4.0,744,67,0.08,0.01,-2.01,AH,-0.4,-1,-7,813,-438,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1287,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:39.990,-91,0,97,10,0,5,25,-82,96,11,51.502234 -0.097132,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,-0.4,-1,-3,814,-205,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1406,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:40.490,-93,0,99,10,0,5,25,-86,96,11,51.502221 -0.097107,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,-0.4,-1,-1,813,-4,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:40.990,-95,0,99,6,0,5,25,-89,96,7,51.502208 -0.097081,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,-0.4,-1,-3,813,-275,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1370,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:41.490,-95,0,97,8,0,5,25,-88,96,5,51.502195 -0.097056,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-2,0,813,-215,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1401,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:41.990,-95,0,97,8,0,5,25,-89,96,5,51.502182 -0.097031,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-1,0,814,-199,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1409,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:42.490,-97,0,98,7,0,5,25,-91,96,2,51.502168 -0.097006,43.1,251.7,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-1,0,814,-213,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1402,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:42.990,-98,0,92,5,0,5,25,-87,100,6,51.502155 -0.096981,37.9,267.1,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-1,-1,814,-227,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1395,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:43.490,-96,0,98,7,0,5,25,-88,100,7,51.502141 -0.096956,37.9,267.1,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-1,1,814,-5,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:43.990,-100,0,96,4,0,5,25,-90,100,2,51.502128 -0.096931,37.9,267.1,55,12,11.7,4.0,744,67,-0.03,0.0,-1.66,AH,0.2,-1,0,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:44.490,-100,0,95,5,0,5,25,-92,100,0,51.502114 -0.096907,37.9,267.1,55,12,11.7,4.5,751,67,-0.03,0.0,-1.66,AH,0.2,-1,-1,814,-2,221,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:44.990,-101,0,94,2,0,5,25,-96,96,0,51.502100 -0.096883,37.9,267.1,55,12,11.7,4.5,751,67,-0.03,0.0,-1.66,AH,0.2,-1,-1,814,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:45.490,-101,0,91,2,0,5,25,-91,96,5,51.502086 -0.096859,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,0.2,-1,-1,813,-24,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1498,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:45.990,-100,0,91,4,0,5,25,-91,96,6,51.502072 -0.096835,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,0.2,-1,0,814,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:46.490,-103,0,83,1,0,5,50,-90,96,5,51.502058 -0.096811,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,0.2,-1,-3,814,-184,221,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1417,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:46.990,-102,0,86,2,0,5,50,-99,96,-4,51.502044 -0.096787,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-2,-1,814,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1907,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:47.490,-103,0,86,0,0,5,50,-99,96,-2,51.502029 -0.096764,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-1,-6,813,-2,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:47.990,-100,0,94,3,0,5,50,-92,96,0,51.502015 -0.096740,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-2,-1,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:48.490,-98,0,98,6,0,5,50,-93,96,1,51.502000 -0.096717,37.9,267.1,55,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-1,-1,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:48.990,-95,0,94,9,0,5,50,-84,96,10,51.501985 -0.096694,35.0,254.6,56,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-1,-1,813,-1,221,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1610,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2023-12-03,15:10:49.490,-93,0,94,10,0,5,50,-89,96,5,51.501971 -0.096672,35.0,254.6,56,12,11.7,4.5,751,67,-0.01,0.02,-1.85,AH,-0.1,-1,0,813,-1,222,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1906,1500,2012,988,988,1500,988,988,1611,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
